Date,CountryAbbrv,Sales
2021-02-15,ECU,629
2021-02-15,CHL,433
2021-02-15,VEN,716
2021-02-15,PER,411
2021-02-15,ARG,731
2021-02-15,COL,2272
2021-02-15,MEX,2077
2021-02-15,BRA,10126
2021-02-22,GNQ,0
2021-02-22,GNB,7
2021-02-22,LSO,11
2021-02-22,GAB,8
2021-02-22,NAM,11
2021-02-22,BWA,11
2021-02-22,GMB,11
2021-02-22,ERI,14
2021-02-22,MRT,20
2021-02-22,LBR,21
2021-02-22,CAF,30
2021-02-22,COG,32
2021-02-22,LBY,31
2021-02-22,SLE,37
2021-02-22,TGO,36
2021-02-22,SSD,52
2021-02-22,TUN,70
2021-02-22,BDI,55
2021-02-22,BEN,57
2021-02-22,RWA,28
2021-02-22,GIN,59
2021-02-22,ZWE,73
2021-02-22,SEN,66
2021-02-22,SOM,121
2021-02-22,TCD,64
2021-02-22,ZMB,77
2021-02-22,MWI,131
2021-02-22,BFA,183
2021-02-22,MLI,133
2021-02-22,NER,80
2021-02-22,CMR,150
2021-02-22,CIV,169
2021-02-22,MDG,178
2021-02-22,MOZ,121
2021-02-22,GHA,148
2021-02-22,AGO,121
2021-02-22,MAR,133
2021-02-22,DZA,335
2021-02-22,SDN,229
2021-02-22,UGA,222
2021-02-22,KEN,232
2021-02-22,ZAF,564
2021-02-22,TZA,229
2021-02-22,COD,100
2021-02-22,EGY,500
2021-02-22,ETH,540
2021-02-22,NGA,642
2021-02-22,QAT,5
2021-02-22,ARM,0
2021-02-22,MNG,6
2021-02-22,GEO,3
2021-02-22,KWT,4
2021-02-22,OMN,11
2021-02-22,PSE,10
2021-02-22,NZL,4
2021-02-22,LBN,9
2021-02-22,SGP,12
2021-02-22,TKM,15
2021-02-22,KGZ,14
2021-02-22,HKG,24
2021-02-22,LAO,12
2021-02-22,ARE,11
2021-02-22,ISR,14
2021-02-22,AZE,20
2021-02-22,TJK,17
2021-02-22,PNG,22
2021-02-22,JOR,17
2021-02-22,KHM,28
2021-02-22,KAZ,43
2021-02-22,LKA,42
2021-02-22,SYR,23
2021-02-22,PRK,51
2021-02-22,AUS,9
2021-02-22,NPL,70
2021-02-22,MYS,57
2021-02-22,YEM,86
2021-02-22,UZB,65
2021-02-22,SAU,60
2021-02-22,AFG,102
2021-02-22,IRQ,119
2021-02-22,KOR,137
2021-02-22,MMR,147
2021-02-22,THA,137
2021-02-22,TUR,164
2021-02-22,IRN,190
2021-02-22,VNM,138
2021-02-22,PHL,207
2021-02-22,BGD,332
2021-02-22,PAK,559
2021-02-22,IDN,66
2021-02-22,CHN,3658
2021-02-22,IND,2637
2021-02-22,LVA,216
2021-02-22,SVN,416
2021-02-22,LTU,615
2021-02-22,HRV,0
2021-02-22,IRL,1373
2021-02-22,SVK,1117
2021-02-22,FIN,1626
2021-02-22,DNK,2313
2021-02-22,BGR,1067
2021-02-22,AUT,2997
2021-02-22,HUN,2042
2021-02-22,GRC,2778
2021-02-22,PRT,4360
2021-02-22,SWE,1681
2021-02-22,CZE,0
2021-02-22,BEL,3537
2021-02-22,NLD,1765
2021-02-22,ROU,4127
2021-02-22,POL,8600
2021-02-22,ESP,15823
2021-02-22,ITA,11485
2021-02-22,FRA,20502
2021-02-22,DEU,18764
2021-02-22,JPN,10264
2021-02-22,CAN,1905
2021-02-22,USA,22768
2021-02-22,MKD,141
2021-02-22,MDA,95
2021-02-22,ALB,136
2021-02-22,BIH,173
2021-02-22,NOR,261
2021-02-22,SRB,270
2021-02-22,CHE,487
2021-02-22,BLR,251
2021-02-22,UKR,1849
2021-02-22,GBR,1894
2021-02-22,RUS,6955
2021-02-22,TTO,0
2021-02-22,JAM,76
2021-02-22,PRI,82
2021-02-22,URY,70
2021-02-22,PAN,175
2021-02-22,CRI,109
2021-02-22,SLV,110
2021-02-22,PRY,188
2021-02-22,NIC,216
2021-02-22,HND,325
2021-02-22,CUB,527
2021-02-22,DOM,376
2021-02-22,HTI,333
2021-02-22,BOL,323
2021-02-22,GTM,636
2021-02-22,ECU,399
2021-02-22,CHL,261
2021-02-22,VEN,452
2021-02-22,PER,956
2021-02-22,ARG,93
2021-02-22,COL,1933
2021-02-22,MEX,3211
2021-02-22,BRA,7652
2021-03-01,GNQ,13
2021-03-01,GNB,9
2021-03-01,LSO,14
2021-03-01,GAB,7
2021-03-01,NAM,20
2021-03-01,BWA,9
2021-03-01,GMB,5
2021-03-01,ERI,16
2021-03-01,MRT,25
2021-03-01,LBR,30
2021-03-01,CAF,28
2021-03-01,COG,26
2021-03-01,LBY,27
2021-03-01,SLE,53
2021-03-01,TGO,40
2021-03-01,SSD,27
2021-03-01,TUN,52
2021-03-01,BDI,49
2021-03-01,BEN,22
2021-03-01,RWA,74
2021-03-01,GIN,58
2021-03-01,ZWE,84
2021-03-01,SEN,0
2021-03-01,SOM,98
2021-03-01,TCD,78
2021-03-01,ZMB,67
2021-03-01,MWI,84
2021-03-01,BFA,116
2021-03-01,MLI,80
2021-03-01,NER,107
2021-03-01,CMR,173
2021-03-01,CIV,113
2021-03-01,MDG,181
2021-03-01,MOZ,79
2021-03-01,GHA,137
2021-03-01,AGO,157
2021-03-01,MAR,205
2021-03-01,DZA,192
2021-03-01,SDN,137
2021-03-01,UGA,201
2021-03-01,KEN,122
2021-03-01,ZAF,51
2021-03-01,TZA,448
2021-03-01,COD,195
2021-03-01,EGY,269
2021-03-01,ETH,507
2021-03-01,NGA,92
2021-03-01,QAT,9
2021-03-01,ARM,6
2021-03-01,MNG,13
2021-03-01,GEO,3
2021-03-01,KWT,7
2021-03-01,OMN,3
2021-03-01,PSE,18
2021-03-01,NZL,8
2021-03-01,LBN,9
2021-03-01,SGP,13
2021-03-01,TKM,18
2021-03-01,KGZ,20
2021-03-01,HKG,11
2021-03-01,LAO,23
2021-03-01,ARE,26
2021-03-01,ISR,15
2021-03-01,AZE,19
2021-03-01,TJK,19
2021-03-01,PNG,25
2021-03-01,JOR,19
2021-03-01,KHM,41
2021-03-01,KAZ,28
2021-03-01,LKA,46
2021-03-01,SYR,15
2021-03-01,PRK,40
2021-03-01,AUS,91
2021-03-01,NPL,57
2021-03-01,MYS,68
2021-03-01,YEM,73
2021-03-01,UZB,71
2021-03-01,SAU,41
2021-03-01,AFG,132
2021-03-01,IRQ,71
2021-03-01,KOR,59
2021-03-01,MMR,105
2021-03-01,THA,166
2021-03-01,TUR,70
2021-03-01,IRN,151
2021-03-01,VNM,178
2021-03-01,PHL,92
2021-03-01,BGD,319
2021-03-01,PAK,517
2021-03-01,IDN,467
2021-03-01,CHN,3221
2021-03-01,IND,3094
2021-03-01,LVA,211
2021-03-01,SVN,87
2021-03-01,LTU,329
2021-03-01,HRV,336
2021-03-01,IRL,541
2021-03-01,SVK,578
2021-03-01,FIN,401
2021-03-01,DNK,874
2021-03-01,BGR,1539
2021-03-01,AUT,1147
2021-03-01,HUN,995
2021-03-01,GRC,733
2021-03-01,PRT,1114
2021-03-01,SWE,1206
2021-03-01,CZE,1093
2021-03-01,BEL,2752
2021-03-01,NLD,2598
2021-03-01,ROU,2228
2021-03-01,POL,3480
2021-03-01,ESP,2401
2021-03-01,ITA,6333
2021-03-01,FRA,8900
2021-03-01,DEU,8466
2021-03-01,JPN,3992
2021-03-01,CAN,3162
2021-03-01,USA,16452
2021-03-01,MKD,11
2021-03-01,MDA,44
2021-03-01,ALB,54
2021-03-01,BIH,95
2021-03-01,NOR,113
2021-03-01,SRB,49
2021-03-01,CHE,204
2021-03-01,BLR,228
2021-03-01,UKR,810
2021-03-01,GBR,1797
2021-03-01,RUS,4673
2021-03-01,TTO,29
2021-03-01,JAM,0
2021-03-01,PRI,108
2021-03-01,URY,136
2021-03-01,PAN,128
2021-03-01,CRI,147
2021-03-01,SLV,408
2021-03-01,PRY,116
2021-03-01,NIC,219
2021-03-01,HND,496
2021-03-01,CUB,381
2021-03-01,DOM,308
2021-03-01,HTI,257
2021-03-01,BOL,377
2021-03-01,GTM,646
2021-03-01,ECU,518
2021-03-01,CHL,0
2021-03-01,VEN,545
2021-03-01,PER,0
2021-03-01,ARG,1254
2021-03-01,COL,437
2021-03-01,MEX,3480
2021-03-01,BRA,5959
2021-03-08,GNQ,17
2021-03-08,GNB,12
2021-03-08,LSO,1
2021-03-08,GAB,8
2021-03-08,NAM,24
2021-03-08,BWA,11
2021-03-08,GMB,14
2021-03-08,ERI,11
2021-03-08,MRT,3
2021-03-08,LBR,16
2021-03-08,CAF,3
2021-03-08,COG,14
2021-03-08,LBY,31
2021-03-08,SLE,45
2021-03-08,TGO,50
2021-03-08,SSD,50
2021-03-08,TUN,53
2021-03-08,BDI,12
2021-03-08,BEN,61
2021-03-08,RWA,47
2021-03-08,GIN,112
2021-03-08,ZWE,76
2021-03-08,SEN,51
2021-03-08,SOM,164
2021-03-08,TCD,74
2021-03-08,ZMB,91
2021-03-08,MWI,161
2021-03-08,BFA,121
2021-03-08,MLI,86
2021-03-08,NER,130
2021-03-08,CMR,75
2021-03-08,CIV,100
2021-03-08,MDG,203
2021-03-08,MOZ,76
2021-03-08,GHA,134
2021-03-08,AGO,108
2021-03-08,MAR,77
2021-03-08,DZA,217
2021-03-08,SDN,103
2021-03-08,UGA,156
2021-03-08,KEN,365
2021-03-08,ZAF,357
2021-03-08,TZA,333
2021-03-08,COD,643
2021-03-08,EGY,534
2021-03-08,ETH,73
2021-03-08,NGA,822
2021-03-08,QAT,5
2021-03-08,ARM,5
2021-03-08,MNG,6
2021-03-08,GEO,0
2021-03-08,KWT,10
2021-03-08,OMN,9
2021-03-08,PSE,9
2021-03-08,NZL,8
2021-03-08,LBN,14
2021-03-08,SGP,9
2021-03-08,TKM,2
2021-03-08,KGZ,12
2021-03-08,HKG,11
2021-03-08,LAO,12
2021-03-08,ARE,23
2021-03-08,ISR,25
2021-03-08,AZE,17
2021-03-08,TJK,17
2021-03-08,PNG,15
2021-03-08,JOR,5
2021-03-08,KHM,18
2021-03-08,KAZ,12
2021-03-08,LKA,36
2021-03-08,SYR,30
2021-03-08,PRK,41
2021-03-08,AUS,28
2021-03-08,NPL,37
2021-03-08,MYS,0
2021-03-08,YEM,65
2021-03-08,UZB,0
2021-03-08,SAU,85
2021-03-08,AFG,67
2021-03-08,IRQ,50
2021-03-08,KOR,92
2021-03-08,MMR,113
2021-03-08,THA,118
2021-03-08,TUR,116
2021-03-08,IRN,211
2021-03-08,VNM,194
2021-03-08,PHL,197
2021-03-08,BGD,292
2021-03-08,PAK,659
2021-03-08,IDN,740
2021-03-08,CHN,2292
2021-03-08,IND,1814
2021-03-08,LVA,108
2021-03-08,SVN,205
2021-03-08,LTU,296
2021-03-08,HRV,400
2021-03-08,IRL,109
2021-03-08,SVK,844
2021-03-08,FIN,792
2021-03-08,DNK,964
2021-03-08,BGR,816
2021-03-08,AUT,772
2021-03-08,HUN,1161
2021-03-08,GRC,869
2021-03-08,PRT,1137
2021-03-08,SWE,1964
2021-03-08,CZE,1027
2021-03-08,BEL,1300
2021-03-08,NLD,452
2021-03-08,ROU,1146
2021-03-08,POL,3923
2021-03-08,ESP,6905
2021-03-08,ITA,6841
2021-03-08,FRA,2693
2021-03-08,DEU,8420
2021-03-08,JPN,3359
2021-03-08,CAN,3146
2021-03-08,USA,1740
2021-03-08,MKD,28
2021-03-08,MDA,37
2021-03-08,ALB,68
2021-03-08,BIH,95
2021-03-08,NOR,98
2021-03-08,SRB,151
2021-03-08,CHE,198
2021-03-08,BLR,326
2021-03-08,UKR,858
2021-03-08,GBR,2376
2021-03-08,RUS,3223
2021-03-08,TTO,26
2021-03-08,JAM,47
2021-03-08,PRI,91
2021-03-08,URY,94
2021-03-08,PAN,144
2021-03-08,CRI,162
2021-03-08,SLV,242
2021-03-08,PRY,0
2021-03-08,NIC,136
2021-03-08,HND,321
2021-03-08,CUB,471
2021-03-08,DOM,318
2021-03-08,HTI,429
2021-03-08,BOL,801
2021-03-08,GTM,516
2021-03-08,ECU,0
2021-03-08,CHL,991
2021-03-08,VEN,898
2021-03-08,PER,248
2021-03-08,ARG,1226
2021-03-08,COL,1885
2021-03-08,MEX,2835
2021-03-08,BRA,3938
2021-03-15,GNQ,7
2021-03-15,GNB,6
2021-03-15,LSO,10
2021-03-15,GAB,11
2021-03-15,NAM,0
2021-03-15,BWA,19
2021-03-15,GMB,8
2021-03-15,ERI,26
2021-03-15,MRT,19
2021-03-15,LBR,32
2021-03-15,CAF,23
2021-03-15,COG,26
2021-03-15,LBY,31
2021-03-15,SLE,44
2021-03-15,TGO,43
2021-03-15,SSD,54
2021-03-15,TUN,41
2021-03-15,BDI,64
2021-03-15,BEN,48
2021-03-15,RWA,58
2021-03-15,GIN,66
2021-03-15,ZWE,126
2021-03-15,SEN,22
2021-03-15,SOM,15
2021-03-15,TCD,88
2021-03-15,ZMB,90
2021-03-15,MWI,113
2021-03-15,BFA,32
2021-03-15,MLI,112
2021-03-15,NER,117
2021-03-15,CMR,62
2021-03-15,CIV,172
2021-03-15,MDG,103
2021-03-15,MOZ,100
2021-03-15,GHA,234
2021-03-15,AGO,124
2021-03-15,MAR,182
2021-03-15,DZA,0
2021-03-15,SDN,219
2021-03-15,UGA,217
2021-03-15,KEN,299
2021-03-15,ZAF,186
2021-03-15,TZA,314
2021-03-15,COD,594
2021-03-15,EGY,775
2021-03-15,ETH,353
2021-03-15,NGA,718
2021-03-15,QAT,6
2021-03-15,ARM,5
2021-03-15,MNG,6
2021-03-15,GEO,6
2021-03-15,KWT,6
2021-03-15,OMN,16
2021-03-15,PSE,9
2021-03-15,NZL,9
2021-03-15,LBN,10
2021-03-15,SGP,9
2021-03-15,TKM,11
2021-03-15,KGZ,12
2021-03-15,HKG,10
2021-03-15,LAO,26
2021-03-15,ARE,19
2021-03-15,ISR,16
2021-03-15,AZE,19
2021-03-15,TJK,18
2021-03-15,PNG,14
2021-03-15,JOR,8
2021-03-15,KHM,34
2021-03-15,KAZ,34
2021-03-15,LKA,34
2021-03-15,SYR,58
2021-03-15,PRK,48
2021-03-15,AUS,57
2021-03-15,NPL,42
2021-03-15,MYS,40
2021-03-15,YEM,65
2021-03-15,UZB,51
2021-03-15,SAU,56
2021-03-15,AFG,68
2021-03-15,IRQ,67
2021-03-15,KOR,38
2021-03-15,MMR,81
2021-03-15,THA,199
2021-03-15,TUR,57
2021-03-15,IRN,107
2021-03-15,VNM,110
2021-03-15,PHL,274
2021-03-15,BGD,176
2021-03-15,PAK,890
2021-03-15,IDN,605
2021-03-15,CHN,1540
2021-03-15,IND,1442
2021-03-15,LVA,214
2021-03-15,SVN,256
2021-03-15,LTU,725
2021-03-15,HRV,0
2021-03-15,IRL,836
2021-03-15,SVK,649
2021-03-15,FIN,532
2021-03-15,DNK,823
2021-03-15,BGR,677
2021-03-15,AUT,1009
2021-03-15,HUN,1450
2021-03-15,GRC,1806
2021-03-15,PRT,916
2021-03-15,SWE,1420
2021-03-15,CZE,167
2021-03-15,BEL,939
2021-03-15,NLD,3839
2021-03-15,ROU,2158
2021-03-15,POL,5898
2021-03-15,ESP,3000
2021-03-15,ITA,10109
2021-03-15,FRA,8391
2021-03-15,DEU,1209
2021-03-15,JPN,4452
2021-03-15,CAN,2748
2021-03-15,USA,32553
2021-03-15,MKD,61
2021-03-15,MDA,22
2021-03-15,ALB,49
2021-03-15,BIH,133
2021-03-15,NOR,225
2021-03-15,SRB,86
2021-03-15,CHE,218
2021-03-15,BLR,0
2021-03-15,UKR,517
2021-03-15,GBR,2671
2021-03-15,RUS,2635
2021-03-15,TTO,22
2021-03-15,JAM,83
2021-03-15,PRI,98
2021-03-15,URY,160
2021-03-15,PAN,98
2021-03-15,CRI,189
2021-03-15,SLV,0
2021-03-15,PRY,110
2021-03-15,NIC,280
2021-03-15,HND,351
2021-03-15,CUB,477
2021-03-15,DOM,230
2021-03-15,HTI,385
2021-03-15,BOL,364
2021-03-15,GTM,25
2021-03-15,ECU,616
2021-03-15,CHL,695
2021-03-15,VEN,740
2021-03-15,PER,1963
2021-03-15,ARG,873
2021-03-15,COL,1651
2021-03-15,MEX,3722
2021-03-15,BRA,5319
2021-03-22,GNQ,8
2021-03-22,GNB,-0
2021-03-22,LSO,10
2021-03-22,GAB,13
2021-03-22,NAM,12
2021-03-22,BWA,0
2021-03-22,GMB,12
2021-03-22,ERI,14
2021-03-22,MRT,29
2021-03-22,LBR,52
2021-03-22,CAF,0
2021-03-22,COG,26
2021-03-22,LBY,34
2021-03-22,SLE,35
2021-03-22,TGO,42
2021-03-22,SSD,86
2021-03-22,TUN,55
2021-03-22,BDI,90
2021-03-22,BEN,59
2021-03-22,RWA,60
2021-03-22,GIN,75
2021-03-22,ZWE,40
2021-03-22,SEN,99
2021-03-22,SOM,79
2021-03-22,TCD,90
2021-03-22,ZMB,88
2021-03-22,MWI,108
2021-03-22,BFA,63
2021-03-22,MLI,121
2021-03-22,NER,120
2021-03-22,CMR,101
2021-03-22,CIV,119
2021-03-22,MDG,189
2021-03-22,MOZ,194
2021-03-22,GHA,147
2021-03-22,AGO,115
2021-03-22,MAR,163
2021-03-22,DZA,204
2021-03-22,SDN,304
2021-03-22,UGA,196
2021-03-22,KEN,184
2021-03-22,ZAF,0
2021-03-22,TZA,428
2021-03-22,COD,518
2021-03-22,EGY,593
2021-03-22,ETH,593
2021-03-22,NGA,445
2021-03-22,QAT,6
2021-03-22,ARM,7
2021-03-22,MNG,2
2021-03-22,GEO,7
2021-03-22,KWT,10
2021-03-22,OMN,1
2021-03-22,PSE,13
2021-03-22,NZL,18
2021-03-22,LBN,12
2021-03-22,SGP,20
2021-03-22,TKM,12
2021-03-22,KGZ,16
2021-03-22,HKG,21
2021-03-22,LAO,17
2021-03-22,ARE,25
2021-03-22,ISR,29
2021-03-22,AZE,14
2021-03-22,TJK,35
2021-03-22,PNG,23
2021-03-22,JOR,31
2021-03-22,KHM,33
2021-03-22,KAZ,57
2021-03-22,LKA,51
2021-03-22,SYR,45
2021-03-22,PRK,62
2021-03-22,AUS,37
2021-03-22,NPL,139
2021-03-22,MYS,74
2021-03-22,YEM,12
2021-03-22,UZB,76
2021-03-22,SAU,116
2021-03-22,AFG,22
2021-03-22,IRQ,71
2021-03-22,KOR,99
2021-03-22,MMR,170
2021-03-22,THA,64
2021-03-22,TUR,167
2021-03-22,IRN,237
2021-03-22,VNM,274
2021-03-22,PHL,306
2021-03-22,BGD,553
2021-03-22,PAK,459
2021-03-22,IDN,629
2021-03-22,CHN,2779
2021-03-22,IND,2680
2021-03-22,LVA,150
2021-03-22,SVN,283
2021-03-22,LTU,580
2021-03-22,HRV,218
2021-03-22,IRL,338
2021-03-22,SVK,949
2021-03-22,FIN,789
2021-03-22,DNK,620
2021-03-22,BGR,469
2021-03-22,AUT,819
2021-03-22,HUN,561
2021-03-22,GRC,1905
2021-03-22,PRT,1374
2021-03-22,SWE,1636
2021-03-22,CZE,1817
2021-03-22,BEL,711
2021-03-22,NLD,1903
2021-03-22,ROU,900
2021-03-22,POL,4186
2021-03-22,ESP,5026
2021-03-22,ITA,3847
2021-03-22,FRA,7460
2021-03-22,DEU,15873
2021-03-22,JPN,8730
2021-03-22,CAN,2912
2021-03-22,USA,22401
2021-03-22,MKD,36
2021-03-22,MDA,71
2021-03-22,ALB,65
2021-03-22,BIH,76
2021-03-22,NOR,147
2021-03-22,SRB,124
2021-03-22,CHE,230
2021-03-22,BLR,68
2021-03-22,UKR,971
2021-03-22,GBR,1886
2021-03-22,RUS,2533
2021-03-22,TTO,59
2021-03-22,JAM,47
2021-03-22,PRI,96
2021-03-22,URY,111
2021-03-22,PAN,157
2021-03-22,CRI,182
2021-03-22,SLV,213
2021-03-22,PRY,323
2021-03-22,NIC,219
2021-03-22,HND,230
2021-03-22,CUB,0
2021-03-22,DOM,78
2021-03-22,HTI,414
2021-03-22,BOL,51
2021-03-22,GTM,358
2021-03-22,ECU,372
2021-03-22,CHL,793
2021-03-22,VEN,822
2021-03-22,PER,687
2021-03-22,ARG,2012
2021-03-22,COL,2281
2021-03-22,MEX,4030
2021-03-22,BRA,7675
2021-03-29,GNQ,2
2021-03-29,GNB,11
2021-03-29,LSO,-0
2021-03-29,GAB,13
2021-03-29,NAM,4
2021-03-29,BWA,7
2021-03-29,GMB,11
2021-03-29,ERI,16
2021-03-29,MRT,21
2021-03-29,LBR,17
2021-03-29,CAF,16
2021-03-29,COG,21
2021-03-29,LBY,50
2021-03-29,SLE,56
2021-03-29,TGO,33
2021-03-29,SSD,44
2021-03-29,TUN,43
2021-03-29,BDI,69
2021-03-29,BEN,58
2021-03-29,RWA,60
2021-03-29,GIN,62
2021-03-29,ZWE,68
2021-03-29,SEN,117
2021-03-29,SOM,113
2021-03-29,TCD,76
2021-03-29,ZMB,84
2021-03-29,MWI,109
2021-03-29,BFA,101
2021-03-29,MLI,100
2021-03-29,NER,66
2021-03-29,CMR,148
2021-03-29,CIV,147
2021-03-29,MDG,94
2021-03-29,MOZ,285
2021-03-29,GHA,76
2021-03-29,AGO,93
2021-03-29,MAR,81
2021-03-29,DZA,100
2021-03-29,SDN,101
2021-03-29,UGA,326
2021-03-29,KEN,295
2021-03-29,ZAF,260
2021-03-29,TZA,0
2021-03-29,COD,425
2021-03-29,EGY,733
2021-03-29,ETH,400
2021-03-29,NGA,931
2021-03-29,QAT,9
2021-03-29,ARM,15
2021-03-29,MNG,10
2021-03-29,GEO,8
2021-03-29,KWT,26
2021-03-29,OMN,13
2021-03-29,PSE,17
2021-03-29,NZL,0
2021-03-29,LBN,21
2021-03-29,SGP,7
2021-03-29,TKM,13
2021-03-29,KGZ,19
2021-03-29,HKG,16
2021-03-29,LAO,16
2021-03-29,ARE,21
2021-03-29,ISR,30
2021-03-29,AZE,30
2021-03-29,TJK,41
2021-03-29,PNG,36
2021-03-29,JOR,29
2021-03-29,KHM,39
2021-03-29,KAZ,71
2021-03-29,LKA,84
2021-03-29,SYR,93
2021-03-29,PRK,80
2021-03-29,AUS,78
2021-03-29,NPL,100
2021-03-29,MYS,97
2021-03-29,YEM,48
2021-03-29,UZB,97
2021-03-29,SAU,0
2021-03-29,AFG,171
2021-03-29,IRQ,142
2021-03-29,KOR,261
2021-03-29,MMR,407
2021-03-29,THA,324
2021-03-29,TUR,228
2021-03-29,IRN,350
2021-03-29,VNM,330
2021-03-29,PHL,0
2021-03-29,BGD,459
2021-03-29,PAK,1201
2021-03-29,IDN,1091
2021-03-29,CHN,5572
2021-03-29,IND,5758
2021-03-29,LVA,417
2021-03-29,SVN,186
2021-03-29,LTU,27
2021-03-29,HRV,283
2021-03-29,IRL,527
2021-03-29,SVK,599
2021-03-29,FIN,798
2021-03-29,DNK,793
2021-03-29,BGR,627
2021-03-29,AUT,1642
2021-03-29,HUN,1519
2021-03-29,GRC,1650
2021-03-29,PRT,1247
2021-03-29,SWE,1288
2021-03-29,CZE,553
2021-03-29,BEL,2228
2021-03-29,NLD,1997
2021-03-29,ROU,1087
2021-03-29,POL,7507
2021-03-29,ESP,2579
2021-03-29,ITA,6159
2021-03-29,FRA,7544
2021-03-29,DEU,8822
2021-03-29,JPN,1561
2021-03-29,CAN,1602
2021-03-29,USA,22137
2021-03-29,MKD,48
2021-03-29,MDA,70
2021-03-29,ALB,76
2021-03-29,BIH,91
2021-03-29,NOR,155
2021-03-29,SRB,137
2021-03-29,CHE,156
2021-03-29,BLR,220
2021-03-29,UKR,846
2021-03-29,GBR,1351
2021-03-29,RUS,2075
2021-03-29,TTO,42
2021-03-29,JAM,96
2021-03-29,PRI,26
2021-03-29,URY,199
2021-03-29,PAN,52
2021-03-29,CRI,338
2021-03-29,SLV,212
2021-03-29,PRY,255
2021-03-29,NIC,199
2021-03-29,HND,324
2021-03-29,CUB,344
2021-03-29,DOM,466
2021-03-29,HTI,315
2021-03-29,BOL,454
2021-03-29,GTM,636
2021-03-29,ECU,243
2021-03-29,CHL,609
2021-03-29,VEN,951
2021-03-29,PER,1341
2021-03-29,ARG,1216
2021-03-29,COL,2572
2021-03-29,MEX,5914
2021-03-29,BRA,6554
2021-04-05,GNQ,7
2021-04-05,GNB,0
2021-04-05,LSO,8
2021-04-05,GAB,14
2021-04-05,NAM,13
2021-04-05,BWA,9
2021-04-05,GMB,19
2021-04-05,ERI,14
2021-04-05,MRT,21
2021-04-05,LBR,19
2021-04-05,CAF,15
2021-04-05,COG,23
2021-04-05,LBY,39
2021-04-05,SLE,34
2021-04-05,TGO,35
2021-04-05,SSD,54
2021-04-05,TUN,70
2021-04-05,BDI,53
2021-04-05,BEN,38
2021-04-05,RWA,37
2021-04-05,GIN,59
2021-04-05,ZWE,66
2021-04-05,SEN,94
2021-04-05,SOM,81
2021-04-05,TCD,93
2021-04-05,ZMB,79
2021-04-05,MWI,92
2021-04-05,BFA,83
2021-04-05,MLI,102
2021-04-05,NER,111
2021-04-05,CMR,111
2021-04-05,CIV,147
2021-04-05,MDG,216
2021-04-05,MOZ,101
2021-04-05,GHA,101
2021-04-05,AGO,126
2021-04-05,MAR,178
2021-04-05,DZA,182
2021-04-05,SDN,201
2021-04-05,UGA,330
2021-04-05,KEN,234
2021-04-05,ZAF,345
2021-04-05,TZA,190
2021-04-05,COD,461
2021-04-05,EGY,299
2021-04-05,ETH,730
2021-04-05,NGA,331
2021-04-05,QAT,8
2021-04-05,ARM,6
2021-04-05,MNG,4
2021-04-05,GEO,3
2021-04-05,KWT,13
2021-04-05,OMN,25
2021-04-05,PSE,19
2021-04-05,NZL,16
2021-04-05,LBN,23
2021-04-05,SGP,12
2021-04-05,TKM,6
2021-04-05,KGZ,48
2021-04-05,HKG,24
2021-04-05,LAO,24
2021-04-05,ARE,19
2021-04-05,ISR,31
2021-04-05,AZE,36
2021-04-05,TJK,32
2021-04-05,PNG,28
2021-04-05,JOR,27
2021-04-05,KHM,67
2021-04-05,KAZ,0
2021-04-05,LKA,50
2021-04-05,SYR,85
2021-04-05,PRK,94
2021-04-05,AUS,106
2021-04-05,NPL,66
2021-04-05,MYS,121
2021-04-05,YEM,58
2021-04-05,UZB,101
2021-04-05,SAU,49
2021-04-05,AFG,133
2021-04-05,IRQ,138
2021-04-05,KOR,190
2021-04-05,MMR,175
2021-04-05,THA,275
2021-04-05,TUR,376
2021-04-05,IRN,317
2021-04-05,VNM,323
2021-04-05,PHL,366
2021-04-05,BGD,307
2021-04-05,PAK,17
2021-04-05,IDN,851
2021-04-05,CHN,4947
2021-04-05,IND,4835
2021-04-05,LVA,173
2021-04-05,SVN,266
2021-04-05,LTU,315
2021-04-05,HRV,423
2021-04-05,IRL,647
2021-04-05,SVK,573
2021-04-05,FIN,687
2021-04-05,DNK,437
2021-04-05,BGR,1255
2021-04-05,AUT,440
2021-04-05,HUN,726
2021-04-05,GRC,954
2021-04-05,PRT,925
2021-04-05,SWE,1393
2021-04-05,CZE,1155
2021-04-05,BEL,1322
2021-04-05,NLD,1581
2021-04-05,ROU,2054
2021-04-05,POL,2992
2021-04-05,ESP,4116
2021-04-05,ITA,5523
2021-04-05,FRA,6367
2021-04-05,DEU,10377
2021-04-05,JPN,3923
2021-04-05,CAN,955
2021-04-05,USA,33883
2021-04-05,MKD,26
2021-04-05,MDA,62
2021-04-05,ALB,96
2021-04-05,BIH,100
2021-04-05,NOR,95
2021-04-05,SRB,117
2021-04-05,CHE,199
2021-04-05,BLR,236
2021-04-05,UKR,879
2021-04-05,GBR,1716
2021-04-05,RUS,3675
2021-04-05,TTO,77
2021-04-05,JAM,85
2021-04-05,PRI,158
2021-04-05,URY,71
2021-04-05,PAN,148
2021-04-05,CRI,104
2021-04-05,SLV,137
2021-04-05,PRY,391
2021-04-05,NIC,0
2021-04-05,HND,313
2021-04-05,CUB,790
2021-04-05,DOM,224
2021-04-05,HTI,429
2021-04-05,BOL,330
2021-04-05,GTM,686
